title,content,href
고양이 비닐먹고 구토 응급실 가야하나요?,고양이가 오늘 새벽에 구토 2번 했는데 비닐이 나왔어요작은 과자 봉지 끝부분을 먹은거 같아요2번 구토했을때 비닐이 2번 나오고 아침에 밥 먹고 물 먹고 화장실 (오줌인지 똥인지 모르지만)가고 만져달라고 골골 거려서 일단 출근했는데아무래도 걱정이돼서13:47에 또 밥을 먹었더라구요퇴근하고 와서 오늘 똥 싼거 확인했고 19:20에 또 밥 먹었어요만져달라고 골골 거리다가 휙 가버렸어요혹시라도 남아있거나 그럴까봐 걱정이예요이제 8개월정도 됐구요 남자 중성화했어요고양이에 대해 자세히 몰라서 걱정입니다ㅜ..공놀이도 하고 컨디션은 좋아보여요,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492406476&qb=6rOg7JaR7J20&enc=utf8
고양이카페 물림사고 발생 시 법적 책임은?,"고양이카페 운영중 물림사고가 발생하여 저희쪽에 병원비, 급여(일을 못한다고함) 등을 요구하고 있습니다. 카페 시설 내부에는 '고양이할큄,물림'등에 대한 책임이 없음을 안내하는 안내판이 곳곳에 설치되어 있으면 추가로도 입장시 안내문을 별도로도 제공하고 있습니다상대측에서 민사 소송을 거는 경우 저희쪽 과실이 인정되나요? 카페 특성상 물리는 경우가 자주 발생하나 소독정도 해드리면 별 문제가 없었습니다  관련태그: 기타 재산범죄, 손해배상",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60215&docId=491567151&qb=6rOg7JaR7J20&enc=utf8
히스타민 알레르기가 있는 사람이 고양이를 키워도 될까요?,"고양이를 키우고 싶지만, 히스타민 알레르기가 있는 저에게 괜찮은지 궁금해요. 알레르기가 심해지면 어떤 증상이 나타날 수 있는지, 고양이를 키울 때 주의해야 할 점이 많을까 걱정이 됩니다. 이럴 때 어떤 환경이 도움이 될까요? 알레르기 반응을 줄이기 위한 방법이 있다면 알아보고 싶어요. 고양이를 키우면 평소에 어떤 관리나 식습관을 가져야 하는지도 궁금해요.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70101&docId=491277134&qb=6rOg7JaR7J20&enc=utf8
1살고양이 중성화 2일차에 다리절뚝임,아니 어제(9일)에 저희 고양이가 중성화하고 왔는데아까 책상에서 한번 원래대로 착지하는것같더니 같자기 미끄덩 쓰러지더라고요 근데 계속 걷긴걷는데 점프도하고 근데 뒷다리를 절뚝이며 살짝 마취한것처럼 걸어요 점프하고 내려올때는 제대로 착지못해요 그리고 아까 동물병원에서 준 항생제약 먹였는데 약때문일까요?? 심각해요ㅜㅜ 아직 절뚝인지는 1시간 안됐어요 1살입니다 그리고 좀 울어요 발정때문인지는 모르겠네요ㅜㅜ 똥은 완전 물이에요(아마 약때문인것같아요)도와주세요ㅜㅜ,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492410213&qb=6rOg7JaR7J20&enc=utf8
고양이 피부염,고양이가 어제부터 팔을 핥더니 보니까 저렇게 털이 빠져있네요ㅠㅠ 어제 넥카라가 없어서 안하고 있었더니 더 커졌어요 지금은 넥카라를 하고 있는데 내일 병원을 가봐야겠죠? 자꾸 핥아서 진물?이랑 침때문에 털이 뭉쳐서 더 빨리 털이 빠졌던 것 같아요. 링웜은 아닌 것 같은데 피부염일까요?,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492060936&qb=6rOg7JaR7J20&enc=utf8
고양이 꼬리 밟음,고양이 꼬리를 밟아서 처음에는 밟힌 부위에 붓기가 있었는데 현재는 붓기 다 빠지고 다친부위 살짝 만지면 움찔만 하고 도망가지 않습니다.하지만 평소처럼 꼬리를 높이 올리지 않습니다 밥이랑 배변활동은 활발합니다. 제가 지금 생활이 여유롭지가 않아서 이장도 증상이면 심각한건지 병원 비용은 얼마드는지 궁금합니다..ㅜㅜㅜ 꼬리는 눈으로 볼때 꺽인것같진않습니다.,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492462114&qb=6rOg7JaR7J20&enc=utf8
고양이 침흘림 증상,갑자기 고양이가 옆에서 입맛을 계속 다시길래 봤더니 묽진않고 물같은 침 물방울이 계속 뚝뚝 떨어지더라구요 털도 서구요 찾아보니까 구내염일 수도 있다고 하던데 몇시간전까지만해도 밥을 잘 먹었거든요 ㅠㅠㅠ 왜 이런거죠???,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492024597&qb=6rOg7JaR7J20&enc=utf8
"고양이 코로하는기침,눈물조금",코로하는콧물기침과 눈물조금 맺혀있습니다식욕이랑 활력은 거의 똑같은데엄청 예민해서 병원에서 코기침감기약 처방해서이틀째 먹이고있는데 효과를 크게 모르겠어요뭔지 아시는분 계실까요..밥도 간식도 잘먹고 잠도잘자고 화장실도 잘가요환절기라 그런지.. 뭐때문인지 예상가는게 있을까요첫째고양이는 멀쩡해요,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492238016&qb=6rOg7JaR7J20&enc=utf8
고양이 알러지가 점점 심해질 경우 어떻게 되나요?,"고양이 알러지가 있는데 원래도 비염이 심해요고양이는 3년째 키우고 있는 중이고봄철에 특히 심해서 꽃+ 고양이 알러지 콤보로 콧물 코막힘 재채기는 기본이고 입 안, 특히 입천장까지 가려운 현상이 해마다 심해지는 중이고 원래 겨울철에는 훨씬 나았는데 올해부터는 눈이 너무 가렵고 비비거나 문지르면 바로 부어오르는 증상도 있습니다 (콧물 코막힘은 디폴트)이런 증상 때문에 알레르기내과나 이비인후과 등을 방문해본 적은 없고 항히스타민제(액티피드) 하루에 2번정도 복용하면서 살고있습니다이런 경우 어떤 치료를 병행하는 게 좋을까요?병원을 우선적으로 방문해보는 것이 좋을까요?(참고로 고양이랑 떨어질 생각은 없습니다)",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70102&docId=490616980&qb=6rOg7JaR7J20&enc=utf8
고양이와 낚시놀이...,고양이와 낚시놀이 할때 사람들은 고양이만 재미있다고 생각하고 사람들은 노잼이라고 생각하나요?,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80502&docId=491956219&qb=6rOg7JaR7J20&enc=utf8
고양이 넥카라 씌우면 사료 거절,"올해로 10년을 같이 보내고 있는 고양이를 키우고 있습니다노묘가 되어서 그런지 오른쪽 눈이 안 좋아졌는데요그래서 넥카라를 씌었더니 얘가 이상한 습관이 생겼어요넥카라를 씌운채로 물을 먹는데,사료는 안 먹어요 평소에 잘만 먹던 사료인데 넥카라만 씌우면 물만 먹네요…혹시나 해서 밥 그릇을 바꿔 보기도 하고물,사료 위치를 바꿔 보기도 하고높이가 안 맞아서 그런가 해서 높이도 바꿨는데사료만 안 먹네요…근데 넥카라 풀면 사료 잘 먹음 -_-왜 이런거에요?",https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492086880&qb=6rOg7JaR7J20&enc=utf8
아기고양이 설사 발열,안녕하세요아기고양이가 몸이아파 병원을 갔습니다검사를해보니 장염이라 하셔서 입원치료를 해야한다 하셨습니다 그런데 어느병원은 입원을 하지않아도된다 해야한다 말이 달라서 전문가분께서 봐주시면 감사하겠습니다ㅠㅠㅠ+아기고양이를 분양받은지 1주일이 됫는데병원비를 전부 저희가 부담해야될까요?!ㅠ,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491450091&qb=6rOg7JaR7J20&enc=utf8
고양이 피부에 돌기,고양이 앞발에 원인모를 돌기 같은게 있어요 ㅠㅠㅠ 진드기 인가요?? 종양인가요?? 아님 피부병인가요???,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491362919&qb=6rOg7JaR7J20&enc=utf8
고양이는 사료만 먹어야 건강하게 자라나요?,"저는 고양이를 위해 고양이가 사는 시간 동안 특별한 경험이 필요하다고 생각하는 사람으로써 사람이 먹는건 안먹게 하되, 고양이 전용 간식 정도는 먹일 수 있다고 생각하는데... 부모님께서는 고양이한테 간식을 먹이는건 건강에 안좋다고 하시고 사료만 먹어야한다고 하더라고요?다른 집사들은 고양이에게 새로운 경험도 많이 해주고.. 저희 고양이도 제가 후회없는 삶 행복한 삶 만들어주고 싶어서 흔한 사료 말고 다양하게 먹여보고 싶어서 간식 주는건데 정말 제 부모님 말씀처럼 사료만 주는게 가장 좋은 선택인건가요? 제가 만약 고양이라면 맨날 사료만 먹어서 지루할거같고 질릴거같아서요.. 사료 말고 다른 좋은 간식들과 다양한 간식들을 먹여보고 싶어요",https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492464679&qb=6rOg7JaR7J20&enc=utf8
고양이 비만세포암과 림포마가 같이 발병했습니다,"안녕하세요.  저희집 고양이가 건강검진 상으로 소장과 비장. 회장 부근에 종양이 총 3개 있다고 하여 종양 제거술을 받았습니다. 제거한 종양 조직 검사를 받았는데요, 비만세포종과 림포마가 같이 발견됐다는 소견을 들었습니다. 매우 드문 경우라 하여 병원측에서도 아직 정확한 치료 방향을 안내해주지 못하는 상황입니다. 제가 궁금한 사항은1. 이런 경우 보통 어떤 항암치료를 하나요?2. 항암치료를 해도 기대수명은 최대 6개월 정도이고 예후가 좋지 않을 거라는 것은 알고 있지만 고양이 입장에서 어떤 선택을 하는게 더 나을까요? 3. 저희집 고양이가 아직까지 육안상으로 봤을땐 컨디션이 괜찮아 보이는데요 , 보통 이러한 경우에 고양이가 느끼는 고통이 어떨지 궁금합니다.항암치료보다 진통 관리에 더 전념하는 것이 고양이의 삶의 질에 더 기여할 수 있을까요?전문가의 소견을 듣고 싶습니다",https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=489542070&qb=6rOg7JaR7J20&enc=utf8
고양이 다리 절둑거림,고양이가 뛰다가 넘어졌는데 그 뒤로 계속 절둑거려요 앞왼쪽발을 못 딛고 계속들고 잇어요 넘어면서 삐끗한거 같은데 다행이 스크레처같은건 잘 해요 식빵굽는 자세도 잘하구요 왼쪽으로도 잘 누워요 근데 걷기만하면 절뚝거려요 ㅠㅠ 병원을 가야할거같은데 비용이 얼만큼부과될까요?ㅠㅠ,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=490651879&qb=6rOg7JaR7J20&enc=utf8
3살 고양이 입이 너무짧은데 키튼사료 먹여도 되나요?,3살인데 중성화 했고 수컷이고 코리안 숏헤어예요. 우리집 고양이가 하루에 사료를 20~40g만 먹을정도로 입이 짧아요 원래 이사하기전에는 사냥놀이 잘 못해주고 그랬는데 그때는 4kg에서 8kg까지 쪘어요. 몇년동안요 사료도 원래 캣츠올라이프에서 하림 밥이보약 노스트레스 먹였어요. 아직까지도 먹이고 있는데 요새 활동량도 늘고 사냥놀이도 잘해주고 있는데 2~3주전에 병원에서 잰 무게가 7.1~7.3kg이였는데 먹는양은 아이가 그대로 먹어서 6.7kg까지 확 빠졌어요. 다이어트 하면 좋지만 너무 확 빠져서 걱정이예요.. 단기간에 너무 많이 빠진것 같아서 걱정이예요.사료를 또 바꿔보려는데 칼로리 높은 사료 추천해주세요. 그리고 입이 너무 짧은데 칼로리 높고 영양이 풍부한 키튼사료 먹여도 될까요?,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492337001&qb=6rOg7JaR7J20&enc=utf8
고양이 알러지 개선방법,고양이 알러지가 좀 있는데 애기릉 버릴 순 없으니까 약 말고 다른 개선 방안 좀 알려주셔요,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70101&docId=491467031&qb=6rOg7JaR7J20&enc=utf8
고양이 건강검진 처음하는데 뭘 해야할까요,이번에 4살 아이 건강검진을 하려고 하는데 평소에 뭐 아파서 하는건 아니고 건강검진 해주고 싶어서 하려고 하는데 혹시 처음하면 뭐뭐해야하나요 기본건강검진 이런거 해도 될까요 아님 어떤걸 하면 좋을까요 그리고 고양이가 많이 사나워요 그래서 건강검진이 너무 걱정되는데 이 부분에 대해서도 조언 부탁드릴게요!!,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491427646&qb=6rOg7JaR7J20&enc=utf8
실수로 길 고양이를 죽였는데 경찰에 신고가 되었습니다. 처벌은 어떻게 될까요?,저는 아파트 관리소에 근무하는 직원입니다. 근무중에 아파트 입주민의 항의 전화가 왔는데 어제 저녁부터 세대 앞 복도에 길 고양이가들어와 있고 사람이 나올 때 마다 고양이가 놀라 날뛰니 그 때문에 매우 놀랐고 무섭다는 내용입니다.그래서 고양이를 내보내려고 하였지만 고양이가 그 부근에서만 왔다 갔다 도망 다니며 밖으로 보낼수가없었으며 급한 마음에 막대기를 사용하여 휘두르게 되었습니다.그러던 과정에서 고양이 머리를 맞히게 되었고 너무 세게 맞았는지 죽어 버렸습니다.이 상황을 목격한 다른 입주민이 동물 학대라고 경찰에 신고를 하였습니다.의도하지 않게 고양이를 죽이게 되었는데 신고한 사람들과 합의를 하면 처벌 수위는 어떻게 될까요?인터넷에 찾아보니 처벌 규정이 상당하던데 걱정입니다.많지 않은 급여에 벌금까지 내게 되면 생활이 많이 곤란한데....고양이 화장 비용을 달라고 하여 일단 30만원은 지불한 상황입니다.,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6020602&docId=491550078&qb=6rOg7JaR7J20&enc=utf8
고양이한테 물렸는데,식당에 사는 고양이이고 물리고 5분만에 소독했고 밴드 붙였어요. 그땐 피가 났는데 7~8시간정도 지났고 지금은 진짜 조금 부었고 눌리면 살짝 따끔해요. 파상풍 언제 맞은지 모르겠는데 고1이거든요 감염이 될까요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010107&docId=490282242&qb=6rOg7JaR7J20&enc=utf8
고양이 병원 가봐야할까요 ??,오늘 고양이 배를 만지는데 멍울처럼 젖꼭지가 딱딱하고색도 조금 까맣고 파란 느낌인데 이게 뭘까요 ??병원 가봐야하나요 ㅜㅜ 검색해보니 유선종양이 뜨는데 그게 맞는 걸까요 ... ㅠㅠ,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010104&docId=490500744&qb=6rOg7JaR7J20&enc=utf8
고양이 감기,5개월 된 고양이를 이번주에 데리구 온 초보 집사입니다.밥도 잘먹고 놀이도 잘 노는데 누런 콧물이 나오네요티슈로 잘 닦으니 더 이상 나오지는 않습니다.3/3일 2차 접종입니다. 그 전에 병원을 가는게 좋을까요?,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492083257&qb=6rOg7JaR7J20&enc=utf8
고양이가 이상한 행동을 해요,제가 어제 밤에 외박을 하고 돌아왔는데 그날 저녁에 부모님께서 고양이 화장실을 치워주셨거든요? 근데 집에 다음날 돌아와 보니까 화장실 근처로 모래가 엄청 넓게 흩뿌러져 있었어요그리고 화장실에 자꾸 들어가서 볼일은 안보는데 계속 있다가 자기 돈고가 있는곳을 모래로 덮고 나오더라구요 근데 밥은 잘 먹고 평소랑 다른 것 같진 않은데 뭐 때문일까요? ㅠㅠ 병원 데리고 가봐야 하나요..,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491234554&qb=6rOg7JaR7J20&enc=utf8
고양이 코막히는 소리인가요..?,계속 고양이한테 이런 소리가 납니다저번에 병원 데려갔는데 괜찮다는 말만 하셔서 지켜보고있는데 솔직히 계속 이러니까 걱정돼서요혹시 같은 증상 경험이 있거나 병명을 아시는 분 계신가요.. ㅠ(초반이랑 끝부분 잘 들어주세요 ㅠㅠ),https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492228795&qb=6rOg7JaR7J20&enc=utf8
수컷 고양이 카테터 피 나옴,중성화 했고 요도 막혀서 카테터 꼽고 수액 맞으면서 하루정도 병원 입원하고 나서 카테터 꼽은 상태로 집으로 데려왔는데 고양이가 계속 쉬만 싸려고 하고 그냥 내비둬도 카테터로 피가 방울로 조금씩 나옵니다 지금은 덜 하는데 계속 미침듯이 소변 보려고 하는데 괜찮겠죠? 그리고 소변 본다고 힘 줘도 피 방울만 나오고 조금 시간 지나니깐 오줌도 살짝 섞여 나왔습니다 카테터는 주머니 줄통으로 연결 안되고 그냥 새끼손가락보다 작은 플라스틱 같은걸로 되어있습니다,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492318566&qb=6rOg7JaR7J20&enc=utf8
고양이 알레르기 검사,고양이를 키우고있는데 알레르기검사를 하고싶어서요 (저말고 고양이) 지금 3개월 됬는데 언제쯤 하는게 좋은건지 대략적인 금액과 몇개월쯤 하는게 좋은지 궁금해요간식은 아직 태어난지 얼마안되서 안주고 있는데 혹시 나중에 간식줄때 피해야 될게 있으면 피하려구요,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=490988887&qb=6rOg7JaR7J20&enc=utf8
저희 고모께서 고양이를 키우신다는데,저희집에 단 한 번도 고양이를 데리고 오신 적이 없어요. 고양이는 데리고 다니기 힘들다는데 왜 그런가요?사람들이 강아지는 많이 데리고 다니는데...,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80502&docId=492444070&qb=6rOg7JaR7J20&enc=utf8
강아지가 고양이한테 마운팅,저희집 암컷인강아지가 수컷(중성화한)고양이한테 마운팅을 하는데 왜 이런걸까요 고양이성격이 화도 안 내고 엄청 착해서 강아지가 마운팅하는걸 거부를 안 하는 것같기도하고... 어떻게해야 안 할까요ㅜㅜ,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=489152152&qb=6rOg7JaR7J20&enc=utf8
1살다되가는 수컷고양이 중성화,저희 고양이 데려온지 얼마 안되서 예방접종은 안맞았는데 중성화가 안되어있어서 중성화시킬려고 하는데 괜찮을까요?중성화 시키기전에 검사같은거 한다는데 언제쯤 해야 수술 할수있나요..?,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=488494449&qb=6rOg7JaR7J20&enc=utf8
고양이가 밥을 안 먹어요ㅜ,집에 샴 고양이 4살짜리가 있어요. 그런데 요즘 입맛을 잃었는지 사료를 잘 안 먹으려고 하네요. 괜찮을까요??,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491519237&qb=6rOg7JaR7J20&enc=utf8
고양이 상처?,저희집 고양이 귀 앞쪽 이마라고 해야하나 거기에 털도 빠져있고 상처난것처럼 저런 모습인데뭐가 난건지ㅠ 긁힌건지 감이 안오네요 바로 병원 가야할까요?,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491676569&qb=6rOg7JaR7J20&enc=utf8
고양이 임신,"저희 집 마당에 자주 오는 길고양이가 있는데, 엄청 애교도 많고 순둥한 고양이예요 그런데 얼마 전부터(아마 1월 중후반쯤) 사료를 많이 먹어서 처음에는 똥배인 줄 알았는데, 배가 조금씩 나오더니 지금은 많이 부풀어 있어요ㅠㅠ젖꼭지는 많이 나오지는 않았는데 임신이 맞는지 확인해 주세요아직까진 밥도 잘 먹고 배 만져보면 피하지도않고 막 딱딱하거나 출렁거리지도 않아요그리고 아마 똥배로 착각했을 때 재채기를 하고 콧물도 조금씩 났던 걸 보면 허피스에도 걸렸던 것 같아요(지금은 괜찮아요)요즘에는 저희 집 안으로 들어오고 싶어 하던데, 새끼를 낳을 때가 돼서 그런 걸까요?",https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492329757&qb=6rOg7JaR7J20&enc=utf8
고양이 배에 상처,고양이 배에 젖꼭지가 떨어져서 피가 난 것같은데 저번에도 고양이가 냉장고 같은 높은곳에 올라가다 이런적이있어서 그냥 뒀어요 근데 점점 주변 털이 빠지고 상처가 더 커지는 것 같아서 어케해야 하는지 모르겠어요 고양이가 핥아서 상처가 더 심해지는 것 같고 약이나 소독이런건 어떤걸로 해야하는게 좋은지 모르겠습니다,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70122&docId=489763158&qb=6rOg7JaR7J20&enc=utf8
고양이 방에 가두면 안되나요,안녕하세용 저희 가족은 고양이 3마리를 키우고잇습니다 저희 가족은 밤에만 고양이를 고양이방에 가두는데요 ㅜㅜ 그 이유가 부모님이 고양이 털을 무지무지 싫어하시고 아예 혐오하시는 편이여서… 고양이는 좋아하시는데 털이 싫으시대요.. 그래서 낮에는 고양이 방을 열어줘서 고양이들이 거실이나 방을 자유롭게 쓸 수 있게하는데 문제점은 밤이되면 저희가 자러 들어가는데 그럼 엄마아빠가 고양이를 무조건 고양이방에 다 가둬나요.. 고양이들이 맨날 문 열어 달라고 긁고 야옹거리는게 무척 마음에 걸립니더 ㅜㅜ 그래서 부모님께 말씀 드렸더니 그럴거면 네가 나가서 집 자취해서 고양이 데려가라 하시는데.. 전 아직 이제 고등학교 올라가는 여학생입니다..^^ 고양이가 너무 스트레스 받아하는데 엄마아빠는 딱히 별 관심 없느것같아요.. 어떡하죠 ㅜㅜ 이러다 고양이들 우울증 올거같아요..,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80502&docId=492205637&qb=6rOg7JaR7J20&enc=utf8
고양이 설사 (사진주의),고양이가 설사 하는건 처음봐서요 갑자기 큰 방구 소리가 나서 가서 봤는데 이런 물똥같은 느낌에 설사를 한거같아서 제가 전에도 청소 할때 이런 느낌에 물똥이 있었던거 같은데 이번에 결막염이 있어서 그런건지 모르겠는데 병원을 가봐야 할까요? ㅠ,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=490659665&qb=6rOg7JaR7J20&enc=utf8
고양이가 자꾸 토해요,올해로 고양이가 7살인데 자꾸 사료토를 해요. 몇 년 전에도 사료토를 했었어서 그냥 급하게 먹었나 보다 하고 넘겼는데 올해 유독 많이 하네요. 그래서 츄르 비슷하게 생긴 영양제를 먹였는데 그 뒤로 토를 안 했단 말이에요. 그래서 안심했는데 오늘 또 토를 하네요. 이거 병원 데리고 가야겠죠? 부모님이 주말에도 회사에 가셔서 학생인 제가 병원 데리고 가야 하는데 다음 주가 시험이라 당장은 못 가거든요. 그 잠깐 사이에 갑자기 확 아파지는 건 아니겠죠?ㅜㅜ 너무 걱정돼요,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=490484079&qb=6rOg7JaR7J20&enc=utf8
새끼 고양이 죽이는 꿈,"어젯밤 꿈에 새끼 고양이 몇 마리를 반복적으로 제 실수로 죽이는 장면이 나타났어요. 계속 같은 구간에서 이불 속에 있는 고양이가 콤파스 같은 날카로운 물체에 의해 복부를 다쳐서 피를 흘리며 죽는 상황이었어요. 이 장면이 반복되었고, 다른 상황에서는 주차장에서 고양이가 뛰어가다가 차에 치여 죽는 경우도 있고.. 고양이가 죽으면 저는 바로 손으로 집어서 다시 살리려 하며 울면서 시간을 되돌리는 느낌이 들었고, 시간을 돌리면 또 같은 실수나 사고가 계속 일어나는 꿈이었어요.. 너무 기분 나쁜 꿈이라서 ㅠㅠ 대체 무슨 꿈인가요? 고양이 색깔이 하얀색? 약간 갈색? 이렇게 기억나요. 새끼 고양이도 있었고 큰 고양이도 나왔었어요.. 잠깐 꿈 꾼거지만 너무 기분나빠서 당황스럽네요 ㅠㅠ",https://kin.naver.com/qna/detail.naver?d1id=3&dirId=31505&docId=492128490&qb=6rOg7JaR7J20&enc=utf8
고양이 손톱 옆에 혹?,고양이 손톱 잘라주다가 발견했는데작게 혹?같은 살?이 달랑거리는데뭔가요…?어떻게하면 생겨나는건가요?,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=491822033&qb=6rOg7JaR7J20&enc=utf8
"20살 고양이 폐종양,췌장염,신부전,심비대에 답변부탁드립니다...피하수액도요",20살 고양이이고 검사결과 폐에종양이 발견되었습니다 전이는 불명확하고 일단 한쪽폐에 암이있어요 얼마전에 재채기하는데 피가 나오길래 이상하다 했는데 이것이 원인이었습니다...그리고 최근에 갑자기 악화되어 병원에 결국 검사하러갔는데 너무나도 얌전히 검사를 받았습니다..원래 저희 고양이는 집밖에서는 너무 사나워서 검사같은거 꿈에도 못꿧는데 그만큼 기운이 없다는뜻이겠죠... 그래서 폐암도 진단받은것이고지금 상태가 이런데 동물병원에서는 워낙 나이도 많고해서 더이상 해줄수 있는것이 없다고합니다...현재 고양이가 복용중인약은 종양억제+스테로이드 하루2회먹는 약 뿐이고 추가로 수액처치를 췌장수치에 도움이 될수있다고 하는데 병원에 가는걸 극도로 싫어하니 집에서 현재 2회피하수액을 하였는데 고양이가 너무 힘들어하고 아파합니다 제 욕심일까요? 그냥 이대로 아파하는거 먹는약 가지고만 컨트롤 해야할까요?? 조언부탁드립니다...,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492487540&qb=6rOg7JaR7J20&enc=utf8
고양이털 알레르기?,지난 토요일에 고양이 두마리가 있는 카페에 다녀왔습니다. 고양이가 새끼 낳았대서 새끼고양이 만지고 그 카페에 한 1시간 정도 있었는데그날 이후로 계속 피부가 가려워요. 두드러기처럼 발진?이 생겼다 가라앉고 반복 중입니다.다른 증상은 없고 피부만 전신이 가려워요..ㅠㅠ한 2시간에 한번씩 부위를 가리지않고 울긋불긋 두드러기 올라옵니다.잘못먹은 음식은 없습니다.1. 원래 고양이털? 침? 알레르기가 없었는데 갑자기 생길 수도 있나요?2. 그날 이후로 옷도 세탁하고 씻기도 했는데 아직도 가려우면 다른 이유가 있는걸까요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70111&docId=487108378&qb=6rOg7JaR7J20&enc=utf8
고양이가 발등 깨무는 이유,"저희집고양이가 예전엔 안그랬는데 요즘에 서있으면 발등, 무릎을 깨물어요 쎄게는 아니고 약하게 앙 깨무는데 왜 그러는걸까요?? 자주그래요",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70108&docId=487816019&qb=6rOg7JaR7J20&enc=utf8
고양이 젤리에 이거 뭐죠,고양이 발바닥 젤리에 굳은 살 마냥 이거 뭔가요잘라주고 싶은데 그래도 되는건가요다른 발에는 없고 딱 여기 두 군데만 있어요엄지랑 검지라도 해야하나 여튼꼬집어도 아무 반응 없는거 보면 안픈건 아닌거 같은데손톱 깎이 같은걸로 잘라도 되는건가요 걍 냅둘까요,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=492124621&qb=6rOg7JaR7J20&enc=utf8
고양이 구토 증상,고양이가 컨디션도 좋고 간식도 잘먹고 사료는 소량 먹는데 ..구토증상이 잇네요 대변도 거즘 하루에 한번 아니면 안할때도 잇고 이유가 멀까요 병원을 가야되는지.. 가면 비용도 많이 발생되고 지켜봐야되는지 이번에 유산균 구매하기는.햇는데,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=490555548&qb=6rOg7JaR7J20&enc=utf8
동물병원 고양이 발톱 빠짐,고양이 방광염 수술로 동물병원 갔는데 거기서 처치 과정에서 고양이가 많이 겁 먹어서 반항하다가 뒷발 오른발 한쪽엔 발톱이 두개가 빠지고 왼발에는 발톱한개서 피가 많이 나게 되었습니다 입원 하루 후 집에 데리고 갈 때는 개구호흡이 심해서 빨리 데리고 가지 못했네요 원래 병원에서 고양이가 많이 움직여서 발톱이빠지눈 경우가 있나요? 저번에 같은 시술로 다른 병원에 갔을 때에는 이런 적도 없었고 개구호흡도 하지 않았습니다,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=489128997&qb=6rOg7JaR7J20&enc=utf8
사람감기 고양이에게 옮나요?,사람감기 고양이에게 옮나요?? 어제부터 감기기운이 있어서 집에서도 마스크끼고 우리집 고양이한테 뽀뽀도못하고있어요... 제 감기 고양이에게 옮을가봐..네이버엔 고양이감기가 사람한테 옮는지에 대한 답변만 있네요고양이 감기가 나한테 옮는거쯤은 아무렇지않은데...,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=479973760&qb=6rOg7JaR7J20&enc=utf8
